situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia,Coluna1,Coluna2,Coluna3,Coluna4
ativa,nacional,7258949000135,NIVEA TRANSPORTADORA TURISTICA LTDA,"RUA PORECATU, 278",SITIO CERCADO,410690,CURITIBA,PR,81900350,41-3349-5813--9962-0597,49,não,não,sim,41.5041,,delitur@brturbo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,222,0,0,0,3,0,0,0,0,3,0,0,163,0,0,3247,0,0,0,0,0,0,42705,,,,
ativa,nacional,1676336000131,NIVIA TRANSPORTE E LOCAÇÃO DE VEÍCULOS LTDA - ME,"RUA BELA VISTA DE MINAS,463-CASA 25",VILA HELENA,355030,SAO PAULO,SP,8081220,11-2581-7109,9,não,não,sim,35.957,,contato@nivans.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,1,0,0,0,0,7,0,0,0,7,0,0,1,0,0,9,0,0,0,0,0,0,42705,,,,
ativa,nacional,21060450000140,NIZATUR EXECUTIVE TRANSPORTE LTDA-ME,"AVENIDA SANTA RITA DE CASSIA DOS IMPOSSIVEIS,2052",TATUQUARA,410690,CURITIBA,PR,81470086,41-3396-5890,2,não,não,sim,41.9637,,marcosniza@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42571,NULL,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,3733910000171,NLAT EMPREENDIMENTOS TURISTICOS LTDA,"AV. PRAIA DE PONTA NEGRA, Nº 8884",PONTA NEGRA,240810,NATAL,RN,59094100,84-3219-2966,10,não,não,sim,24.6278,,galvaonascimento@hotmail.com; andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,22,0,0,0,3,2,0,0,0,5,0,0,4,0,0,100,0,0,0,0,0,0,42705,,,,
ativa,nacional,16976989000103,NOAH TRANSPORTES LTDA - ME,AV. MARECHAL DEODORO 168 - FUNDOS,VILA BOM SUCESSO,410790,FLORESTA,PR,87120000,44-99588505,0,não,não,sim,41.865,,divelli@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,2353699000107,NOBRE TRANSPORTE E TURISMO LTDA,"AV. SENADOR RAMOS CAIADO, QD 17, LT 01-A - BAIRRO MARACANA",,520110,ANAPOLIS,GO,75040320,6292675294,45,sim,não,sim,52.0655,nobreturismo@hotmail.com,nobreturismo@hotmail.com,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42552,42704,NULL,NULL,42615,NULL,3,0,142,0,0,0,7,0,0,7,0,6,642,0,111,10671,0,5167,0,0,0,0,0,0,42705,,,,
ativa,nacional,1110409000123,NOBRE TURISMO DE PARAIBA DO SUL LTDA,"RUA JOÃO AUGUSTO DE CARVALHO, 30",WERNECK,330370,PARAIBA DO SUL,RJ,25850000,24-2252-0844,6,não,não,sim,33.6681,,nobreturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,210,0,0,0,4,0,0,0,0,4,0,0,151,0,0,5713,0,0,0,0,0,0,42705,,,,
ativa,nacional,22023094000157,NOGUEIRA &FREITAS LTDA - ME,"AV CARLINDA PEREIRA CONTAR, Nº 1932",JARDIM VERANEIO,500270,CAMPO GRANDE,MS,79037200,67-3015-1186,4,não,não,sim,50.9488,,nogueira_f1@hotmail.com; rejane.fr@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42544,NULL,0,0,4,0,0,3,1,0,0,0,0,1,0,0,1,0,0,42,0,0,2,0,0,71,42705,,,,
ativa,nacional,22464238000100,NOGUEIRA FONSECA & DUTRA LTDA-ME,"R. JOSÉ FIDÊNCIO DOS SANTOS, 29,",RES. BOSQUE DOS IPÊS,354990,SAO JOSÉ DOS CAMPOS,SP,12236879,12-982402271,4,não,não,sim,35.9732,,nfd.transportes@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,9031553000186,NORDESTE TRANSPORTES E TURISMO LTDA - ME,"RUA PERNAMBUCO, Nº 2269, ED. MADSON PLAZA SALA 127",PITUBA,292740,SALVADOR,BA,41830390,71-3345-7577,16,não,não,sim,29.6038,,nordeste.turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42488,NULL,0,0,12,0,0,0,2,0,0,0,0,2,0,0,3,0,0,82,0,0,0,0,0,0,42705,,,,
ativa,nacional,76299270000107,NORDESTE TRANSPORTES LTDA,AVENIDA AFONSO BOTELHO Nº 708 - JARDIM MAIA,,410430,CAMPO MOURAO,PR,87301040,4435184000,140,sim,não,sim,41.4387,ger.trafego@expnordeste.com.br,ger.trafego@expnordeste.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42405,NULL,15,0,79,2,0,7,61,0,0,59,0,57,3846,0,50,84654,0,1914,500,0,4,6902,0,92,42705,,,,
ativa,nacional,18213265000133,NOROESTE FLUMINENSE LOCADORA LTDA - ME,"PRAÇA ALFREDO BACKER, 04,",CENTRO,330310,NATIVIDADE,RJ,28380000,22-998926699,4,não,não,sim,33.889,,noroestefluminense@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,171,0,0,0,0,0,0,42705,,,,
ativa,nacional,11828398000175,NOROESTE TUR LTDA-ME,RUA.INDL VALMOR ANTONIO ALFREDO ROSA 35,BELO HORIZONTE,411840,PARANAVAI,PR,87701280,44-3045-5073,5,não,não,sim,41.8834,,noroestetur@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,66,0,0,0,4,1,0,0,0,5,0,0,36,0,0,1054,0,0,0,0,0,0,42705,,,,
ativa,nacional,8649818000141,NOROESTE TURISMO E TRANSPORTE LTDA,RUA JOSÉ ESTRADA Nº 1.627,ISABEL MARIN,350650,BIRIGUI,SP,16204017,18-3642-4969,13,não,não,sim,35.5397,,noroesteturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,72,0,0,0,8,0,0,0,0,8,0,0,46,0,0,1804,0,0,0,0,0,0,42705,,,,
ativa,nacional,13631508000130,NORTE BRASIL TRANSPORTES E TURISMO LTDA - ME,"QUADRA 406, CONJUNTO Z2, LOTE 28, LOJA 01",RECANTO,530010,BRASILIA,DF,72631228,61-30270256,4,não,não,sim,53.9375,,nb-turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42488,NULL,0,0,3,0,0,0,0,2,0,0,0,2,0,0,3,0,0,33,0,0,0,0,0,0,42705,,,,
ativa,nacional,4242570000149,NORTE SUL ADMINISTRACAO EM TRANSPORTE RODOVIARIO DE PASSAGEIROS LTDA.,"AV. T-02, Nº 1.290 QD. 55 LT. 03 LOJA 07 - GALERIA VIA LAS PALMAS",,520870,GOIANIA,GO,71215005,,20,sim,não,não,na     ,rayonneadv@hotmail.com,,AUTORIZAÇÃO JUDICIAL,na,na,41942,42704,NULL,NULL,NULL,NULL,3,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,17377857000128,NOSSA SENHORA DA PIEDADE TURISMO LTDA - ME,"RUA DR. GENTIL, 386",DISTRITO CRISÓLIA,314600,OURO FINO,MG,37572000,35-34465241,1,não,não,sim,31.818,,crisoliatur@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,4,0,0,0,1,0,0,0,0,1,0,0,2,0,0,83,0,0,0,0,0,0,42705,,,,
ativa,nacional,3526090000147,NOSSA SENHORA DA VITÓRIA TRANSPORTE LTDA,"RUA DR. JOSÉ AMILCAR DE AZEVEDO, Nº 133",ROSA ELZE,280670,SAO CRISTOVAO,SE,49100000,79-3257-9750,49,não,não,sim,28.3478,,turismo.se@vitoriatransporte.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,132,0,0,0,15,1,0,0,0,16,0,0,95,0,0,3816,0,0,0,0,0,0,42705,,,,
ativa,nacional,23729474000174,NOSSA SENHORA DOS PRAZERES LOCAÇÃO LTDA - ME,"RUA LAPA, 1055",PQ. YARA CECY,352220,ITAPECERICA DA SERRA,SP,6872250,11-3621-9502,1,não,não,sim,35.0026,,nsptransportes@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,3389591000129,NOSSO RIO DE BELFORD ROXO LTDA - ME,"RUA GUARARAPES, 140",SAO BERNARDO,330045,BELFORD ROXO,RJ,26167020,21-2761-2986,10,não,não,sim,33.5175,,betonossorio@ig.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42446,NULL,0,0,42,0,0,0,3,0,0,0,0,3,0,0,27,0,0,1104,0,0,0,0,0,0,42705,,,,
ativa,nacional,18401340000190,NOVA ALDEVAN EIRELI - ME,"RUA OSWALDO CRUZ, 595",CENTRO,350635,BERTIOGA,SP,11250000,013-997835239,1,não,não,sim,35.9313,,aldevanlocadora@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42446,NULL,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,10583080000109,NOVA ALIANÇA LTDA,CANAL BELEM 6150,BOQUEIRAO,410690,CURITIBA,PR,81650180,41-32842491,7,não,não,sim,41.8027,,edson_madridturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42318,NULL,0,0,92,0,0,41,3,0,0,0,0,3,0,0,63,0,0,2476,0,0,36,0,0,924,42705,,,,
ativa,nacional,3634030000148,NOVA ANGRA TRANSPORTE E TURISMO LTDA - ME,"RUA SÃO JOSÉ, 332 A",CENTRO,316070,SANTOS DUMONT,MG,36240000,032-(32) 8829-0029,8,não,não,sim,31.7936,,expressonovaangra@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,48,0,0,0,2,0,0,0,0,2,0,0,29,0,0,1244,0,0,0,0,0,0,42705,,,,
ativa,nacional,5092576000140,NOVA CARRÃOZINHO TRANSPORTE E TURISMO LTDA - ME,"AV. SAPOPEMBA, 16.660 - LOTE 1/2, QUADRA 02",JARDIM VILA CARRÃO,355030,SAO PAULO,SP,8330180,11-27536227,3,não,não,sim,35.309,,nc.turismobrasil@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,22,0,0,0,2,0,0,0,0,2,0,0,16,0,0,384,0,0,0,0,0,0,42705,,,,
ativa,nacional,19172593000100,NOVA ESPERANÇA VIAGENS LTDA-EPP,RUA IRENE RAMOS GOMES DE MATTOS Nº 97 CXPST 1015,PINA,261160,RECIFE,PE,51011530,81-34813787,5,não,não,sim,26.8671,,novaesperancaviagens@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,14,0,0,0,2,0,0,0,0,2,0,0,9,0,0,393,0,0,0,0,0,0,42705,,,,
ativa,nacional,1816004000105,NOVA ITA WAG LTDA - EPP,AV.HILDEBRANDO DE LIMA Nº 1.175,VILA QUITAUNA,353440,OSASCO,SP,6190160,11-3699-5078-3685-0524,45,não,não,sim,35.743,,itawag@gmail.com;andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,187,0,0,0,8,0,0,0,0,8,0,0,135,0,0,5901,0,0,0,0,0,0,42705,,,,
ativa,nacional,14267671000128,NOVA LIBERDADE TRANSPORTE TURISMO E LOCAÇAO LTDA ME,"AV. GOVERNADOR ROBERTO SILVEIRA, 835",JOSÉ LIMA,330060,BOM JESUS DO ITABAPOANA,RJ,28360000,22-3831-5630,4,não,não,sim,33.7448,,novaliberdadebji@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,14,0,0,0,2,0,0,0,0,2,0,0,8,0,0,338,0,0,0,0,0,0,42705,,,,
ativa,nacional,7628096000186,NOVA LUCLAU TRANSPORTE E TURISMO LTDA,"RUA GUILHERME STUDART, 97",JARDIM OLAVO BILAC,330170,DUQUE DE CAXIAS,RJ,25036150,21-3777-6472,23,não,não,sim,33.5158,,luis.claudio856@gmail.com; andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,249,0,0,0,9,0,0,0,0,9,0,0,171,0,0,6066,0,0,0,0,0,0,42705,,,,
ativa,nacional,17360151000153,"NOVA OESTE - AGÊNCIA DE VIAGENS, TRANSPORTE E TURISMO LTDA EPP",AV. FLORIANÓPOLIS 870-SE,CENTRO,510263,CAMPO NOVO DO PARECIS,MT,78360000,65-33822345,8,não,não,sim,51.8782,,novaoeste.galiassi@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,40,0,0,0,0,0,0,42705,,,,
ativa,nacional,19244654000199,NOVA ORION TRANSPORTES E TURISMO EIRELI - ME,"RUA PROF HENRIQUE GOMES, S/N, QD.04 - LOTE 216",VILA MERITI,330170,DUQUE DE CAXIAS,RJ,25025220,21-27726868,7,não,não,sim,33.9124,,orionturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,25,0,0,0,3,0,0,0,0,3,0,0,12,0,0,467,0,0,0,0,0,0,42705,,,,
ativa,nacional,15396085000146,NOVA SERRANA TRANSPORTES E TURISMO LTDA ME,AVENIDA CENTENARIO Nº 1735,CENTRO,290460,BRUMADO,BA,46100000,77-3441-2408,0,não,não,sim,29.7663,,novaserranattltda@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42104,42835,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,2589470000168,NOVA TURISMO LTDA - ME,"RUA DR. SEVERINO RIBEIRO CRUZ, 625",CENTRO,250400,CAMPINA GRANDE,PB,58400258,83-33213521,2,não,não,sim,25.9689,,andrea@agadelha.com.br ; contato@autocarturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,3410650000101,NOVACOOPER- COOPERATIVA DOS MOTORISTAS AUTONOMOS DE RESENDE LTDA,"RUA ALMIRANTE JOSÉ DE MELO, Nº 263",LIBERDADE,330420,RESENDE,RJ,27510170,24-33604636,25,não,não,sim,33.9234,,fretamento@novacooper.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,129,0,0,0,0,14,0,0,0,14,0,0,120,0,0,1469,0,0,0,0,0,0,42705,,,,
ativa,nacional,97531424000114,NOVATUR TRANSPORTES E TURISMO LTDA,"RUA TAPAJÓS, 2655",CENTRO,110014,NOVA BRASILANDIA D'OESTE,RO,76958000,69-84140089,2,não,não,sim,11.9724,,exactus-nbo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42601,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,5601311000120,NOVISA TRANSPORTES RODOVIARIOS LTDA- EPP,"RUA VIA COPEC, BA512 Nº 1299",SANTO ANTONIO,290570,CAMAÇARI,BA,42810440,71-3621-9060,4,não,não,sim,29.9134,,financeiro@novisatransportes.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,9,0,0,0,2,0,0,0,0,2,0,0,7,0,0,292,0,0,0,0,0,0,42705,,,,
ativa,nacional,7749851000180,NOVO MILENIO DE CAMPO GRANDE TRANSPORTES E TURISMO LTDA,"ESTRADA QUAFA, 471",SANTISSIMO,330455,RIO DE JANEIRO,RJ,23098030,21-3462-7408 /3467-6759,81,não,não,sim,33.5001,,contato@novomilleniumturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,409,0,0,0,14,0,0,0,0,14,0,0,291,0,0,11318,0,0,0,0,0,0,42705,,,,
ativa,nacional,16617164000100,NOVOS RUMOS TRANSPORTE TURISMO E LOCADORA LTDA - ME,RUA LUIZ FELLET 125,SANTO ANTONIO,313670,JUIZ DE FORA,MG,36071000,32-98895-2845,12,não,não,sim,31.8972,,novosrumosturismo@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42293,NULL,0,0,135,0,0,0,2,2,0,0,0,4,0,0,88,0,0,2050,0,0,0,0,0,0,42705,,,,
ativa,nacional,3351108000117,NOZINHO TOUR LTDA - ME,"RUA OSCAR GUANABARINO, Nº 105, AUGUSTO VASCONCELOS",SENADOR VASCONCELOS,330455,RIO DE JANEIRO,RJ,23013560,21-2412-3256,1,não,não,sim,33.9794,,rafaeldeoliveirateles@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42622,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,11076440000149,NUNES & SOUZA LTDA - ME,"RUA JOSE GERALDO BRAGA, 465",JARDIM LIBERDADE,411240,JAPURA,PR,87225000,44-999772061- 998805775,6,não,não,sim,41.7486,,ms_turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,3,0,0,0,2,0,0,0,0,2,0,0,1,0,0,45,0,0,0,0,0,0,42705,,,,
ativa,nacional,1559612000181,NUNES FERRAZ TRANSPORTES E TURISMO LTDA,"RUA LEMOS CUNHA, 1477",ININGA,221100,TERESINA,PI,64049600,86-3232-6050,34,não,não,sim,22.1234,,mnferraz@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,97,0,0,0,9,0,0,0,0,9,0,0,49,0,0,2053,0,0,0,0,0,0,42705,,,,
ativa,nacional,61506101000123,NUNES TRANSPORTES LTDA,"RUA TOSCA, 290",VILA EDE,355030,SAO PAULO,SP,2210010,11-2951-4777,33,não,não,sim,35.0442,,falecom@nunesturismo.com.br; ivone@nunesturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,26,0,0,0,10,0,0,0,0,10,0,0,22,0,0,808,0,0,0,0,0,0,42705,,,,
ativa,nacional,9494846000108,O ANJO GABRIEL AGÊNCIA DE VIAGENS LTDA - ME,RUA GOIAS Nº 317-Y,HIGIENOPOLIS,351110,CATANDUVA,SP,15805000,17-3223-7499,5,não,não,sim,35.5882,,oanjog@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,21,0,0,0,1,0,0,0,0,1,0,0,17,0,0,366,0,0,0,0,0,0,42705,,,,
ativa,nacional,19830928000121,O J PALHANO TRANSPORTE E TURISMO - ME,"RUA CAMARISTA JACOB MAZZALOTTI,880",SANTA CRUZ,411760,PALMAS,PR,85555000,46-3262-1376,1,não,não,sim,41.997,,angela@palhanotransportes.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42695,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,21649340000118,O.M REAL TURISMO  LTDA - ME,"AV SANTOS DUMONT, Nº 309",CENTRO,210405,ESTREITO,MA,65975000,62-30877868,124,não,não,sim,21.887,,altaquia@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,566,0,0,0,33,0,0,0,0,33,0,0,354,0,0,14125,0,0,0,0,0,0,42705,,,,
ativa,nacional,2474937000124,OASIS TRANSPORTES E TURISMO LTDA,"RUA C - 115, QD. 211,  LT. 06, Nº 50.",JD. AMERICA,520870,GOIANIA,GO,74255410,62-3286-3052,12,não,não,sim,52.3587,,silva-tur2011@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42571,NULL,0,0,3,0,0,0,1,0,0,0,0,1,0,0,3,0,0,127,0,0,0,0,0,0,42705,,,,
ativa,nacional,39021167000174,OCEAN TRANSPORTE E TURISMO LTDA,"RUA LUCINDA PIRES TEMPOS, 148",JARDIM GABRIELA II,352500,JANDIRA,SP,6624430,11-4707-2769,11,não,não,sim,35.4991,,oceantur@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42395,NULL,0,0,5,0,0,0,3,0,0,0,0,3,0,0,5,0,0,140,0,0,0,0,0,0,42705,,,,
ativa,nacional,9130938000109,ODAIR SERGIO DA CRUZ TRANSPORTE ME,"AV ENEIAS MODESTO DE OLIVEIRA 157,",JD PLANALTO,411480,MARIALVA,PR,86990000,44-32324948,11,não,não,sim,41.8835,,contato@goncalvestransportes.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,44,0,0,0,2,1,0,0,0,3,0,0,34,0,0,699,0,0,0,0,0,0,42705,,,,
ativa,nacional,22543282000106,ODALICO NOGUEIRA CAMARGO - ME,"RUA NOGUEIRA, 200",EUCALIPTOS,410765,FAZENDA RIO GRANDE,PR,0,41-36046647,2,não,não,sim,41.9443,,ssgisatur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42510,NULL,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,10467081000198,ODETE TURISMO E TRANSPORTE - EIRELI-ME,"RUA CARLOS CHAGAS,179",PARQUE RESIDENCIAL MANELA,411370,LONDRINA,PR,86185490,43-3338-0307,6,não,não,sim,41.0029,,odete.turismo@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,1891979000106,ODILON ARAUJO JUNIOR ME,"RUA ADOLFO DIOMÁRIO DA ROSA, CASA 321",CENTRO,420150,ARMAZÉM,SC,88740000,48-3645-0077--9945-0007,25,não,não,sim,42.6711,,vendas@oditur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,64,0,0,0,5,1,0,0,0,6,0,0,46,0,0,1227,0,0,0,0,0,0,42705,,,,
ativa,nacional,93370476000103,ODITUR TRANSPORTES COLETIVOS E TURISMO LTDA. - EPP,LINHA SILVA JARDIM Nº 120,DISTRITO DE SILVA JARDIM,432040,SERAFINA CORREA,RS,99250000,54-3434-1087,8,não,não,sim,43.7419,,oditur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,25,0,0,0,3,1,0,0,0,4,0,0,18,0,0,427,0,0,0,0,0,0,42705,,,,
ativa,nacional,16518992000183,ODIVALDO FAVARO CAMARGO EIRELI - ME,"RUA ANTÔNIO CUNHA, 590",OLARIA,411320,LAPA,PR,83750000,41-3622-6790,29,não,não,sim,41.7728,,mjgtransp@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,77,0,0,21,2,0,0,0,0,2,0,0,52,0,0,2052,0,0,11,0,0,338,42705,,,,
ativa,nacional,81516429000138,OESTE AGÊNCIA DE VIAGENS E TURISMO LTDA,"AV. FELINTO MULLER, 832",CENTRO,510590,NOBRES,MT,78460000,65-3376-1173,2,não,não,sim,51.221,,oesteturnbs@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,1856428000101,OFÉLIA PETITO FOLLONE - EIRELI,ANTONIO RODRIGUES DE CARVALHO N°820,JARDIM DAS ESTAÇÕES,350320,ARARAQUARA,SP,14810332,16-33228150,5,não,não,sim,35.9108,,vfollone@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,23,0,0,0,0,0,0,42705,,,,
ativa,nacional,90606484000100,OLDE PARIZOTTO EIRELI,VILA SÃO PAULO S/N,TERCEIRO DISTRITO,431043,IPE,RS,95240000,54-3233-1022,24,não,não,sim,43.3931,,parizottotur@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,17,0,0,6,2,1,0,0,0,3,0,0,9,0,0,272,0,0,4,0,0,133,42705,,,,
ativa,nacional,3718785000120,OLETUR TRANSPORTADORA TURÍSTICA LTDA - ME,"AV. NOSSA SENHORA DOS REMÉDIOS, 810",FAZENDA VELHA,410180,ARAUCARIA,PR,83704525,41-3642-3103--3642-7590,62,não,não,sim,41.2498,,contato@oletur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,107,0,0,0,7,0,0,0,0,7,0,0,85,0,0,3793,0,0,0,0,0,0,42705,,,,
ativa,nacional,11085771000145,OLITUR TURISMO EIRELI,"RUA MINAS GERAIS, S/N.",CENTRO,510623,NOVA OLIMPIA,MT,78370000,65-65 9 9978-7899,4,não,não,sim,51.7755,,cebalhooliete@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42562,NULL,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,42705,,,,
